date,component,supply_units,demand_units,utilized_units,wasted_units,utilization_rate,wastage_rate
2021-03-29,Packed RBC,83,77,77,8,0.927710843373494,0.0963855421686747
2021-03-29,Platelets,40,34,34,7,0.85,0.175
2021-03-30,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-03-30,Fresh Frozen Plasma,26,23,23,3,0.8846153846153846,0.11538461538461539
2021-03-30,Packed RBC,78,71,71,10,0.9102564102564102,0.1282051282051282
2021-03-30,Platelets,31,28,28,3,0.9032258064516129,0.0967741935483871
2021-03-31,Cryoprecipitate,16,15,15,1,0.9375,0.0625
2021-03-31,Fresh Frozen Plasma,23,21,21,2,0.9130434782608695,0.08695652173913043
2021-03-31,Packed RBC,87,75,75,16,0.8620689655172413,0.1839080459770115
2021-03-31,Platelets,26,23,23,3,0.8846153846153846,0.11538461538461539
2021-04-01,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-04-01,Fresh Frozen Plasma,28,27,27,2,0.9642857142857143,0.07142857142857142
2021-04-01,Packed RBC,88,76,76,13,0.8636363636363636,0.14772727272727273
2021-04-01,Platelets,39,36,36,3,0.9230769230769231,0.07692307692307693
2021-04-02,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2021-04-02,Fresh Frozen Plasma,33,29,29,4,0.8787878787878788,0.12121212121212122
2021-04-02,Packed RBC,113,101,101,16,0.8938053097345132,0.1415929203539823
2021-04-02,Platelets,35,31,31,5,0.8857142857142857,0.14285714285714285
2021-04-03,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-04-03,Fresh Frozen Plasma,22,20,20,2,0.9090909090909091,0.09090909090909091
2021-04-03,Packed RBC,72,65,65,8,0.9027777777777778,0.1111111111111111
2021-04-03,Platelets,22,21,21,1,0.9545454545454546,0.045454545454545456
2021-04-04,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2021-04-04,Fresh Frozen Plasma,22,21,21,1,0.9545454545454546,0.045454545454545456
2021-04-04,Packed RBC,60,56,56,4,0.9333333333333333,0.06666666666666667
2021-04-04,Platelets,24,22,22,2,0.9166666666666666,0.08333333333333333
2021-04-05,Cryoprecipitate,11,11,11,0,1.0,0.0
2021-04-05,Fresh Frozen Plasma,27,26,26,1,0.9629629629629629,0.037037037037037035
2021-04-05,Packed RBC,57,54,54,4,0.9473684210526315,0.07017543859649122
2021-04-05,Platelets,23,22,22,2,0.9565217391304348,0.08695652173913043
2021-04-06,Cryoprecipitate,10,10,10,0,1.0,0.0
2021-04-06,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2021-04-06,Packed RBC,106,95,95,15,0.8962264150943396,0.14150943396226415
2021-04-06,Platelets,30,27,27,3,0.9,0.1
2021-04-07,Cryoprecipitate,12,12,12,0,1.0,0.0
2021-04-07,Fresh Frozen Plasma,32,29,29,3,0.90625,0.09375
2021-04-07,Packed RBC,75,67,67,10,0.8933333333333333,0.13333333333333333
2021-04-07,Platelets,29,28,28,2,0.9655172413793104,0.06896551724137931
2021-04-08,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-04-08,Fresh Frozen Plasma,24,21,21,3,0.875,0.125
2021-04-08,Packed RBC,83,74,74,10,0.891566265060241,0.12048192771084337
2021-04-08,Platelets,31,28,28,4,0.9032258064516129,0.12903225806451613
2021-04-09,Cryoprecipitate,10,10,10,0,1.0,0.0
2021-04-09,Fresh Frozen Plasma,29,25,25,4,0.8620689655172413,0.13793103448275862
2021-04-09,Packed RBC,90,83,83,8,0.9222222222222223,0.08888888888888889
2021-04-09,Platelets,40,36,36,5,0.9,0.125
2021-04-10,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-04-10,Fresh Frozen Plasma,19,17,17,2,0.8947368421052632,0.10526315789473684
2021-04-10,Packed RBC,62,53,53,9,0.8548387096774194,0.14516129032258066
2021-04-10,Platelets,24,22,22,3,0.9166666666666666,0.125
2021-04-11,Cryoprecipitate,9,9,9,0,1.0,0.0
2021-04-11,Fresh Frozen Plasma,17,16,16,1,0.9411764705882353,0.058823529411764705
2021-04-11,Packed RBC,71,63,63,9,0.8873239436619719,0.1267605633802817
2021-04-11,Platelets,24,21,21,3,0.875,0.125
2021-04-12,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-04-12,Fresh Frozen Plasma,24,23,23,1,0.9583333333333334,0.041666666666666664
2021-04-12,Packed RBC,58,54,54,4,0.9310344827586207,0.06896551724137931
2021-04-12,Platelets,37,34,34,3,0.918918918918919,0.08108108108108109
2021-04-13,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2021-04-13,Fresh Frozen Plasma,23,20,20,4,0.8695652173913043,0.17391304347826086
2021-04-13,Packed RBC,75,69,69,8,0.92,0.10666666666666667
2021-04-13,Platelets,32,30,30,2,0.9375,0.0625
2021-04-14,Cryoprecipitate,10,10,10,0,1.0,0.0
2021-04-14,Fresh Frozen Plasma,26,24,24,2,0.9230769230769231,0.07692307692307693
2021-04-14,Packed RBC,84,80,80,6,0.9523809523809523,0.07142857142857142
2021-04-14,Platelets,31,28,28,4,0.9032258064516129,0.12903225806451613
2021-04-15,Cryoprecipitate,17,16,16,1,0.9411764705882353,0.058823529411764705
2021-04-15,Fresh Frozen Plasma,24,21,21,3,0.875,0.125
2021-04-15,Packed RBC,90,84,84,9,0.9333333333333333,0.1
2021-04-15,Platelets,32,27,27,6,0.84375,0.1875
2021-04-16,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-04-16,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2021-04-16,Packed RBC,93,82,82,12,0.8817204301075269,0.12903225806451613
2021-04-16,Platelets,19,17,17,2,0.8947368421052632,0.10526315789473684
2021-04-17,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-04-17,Fresh Frozen Plasma,16,14,14,2,0.875,0.125
2021-04-17,Packed RBC,62,53,53,11,0.8548387096774194,0.1774193548387097
2021-04-17,Platelets,22,21,21,1,0.9545454545454546,0.045454545454545456
2021-04-18,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2021-04-18,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2021-04-18,Packed RBC,73,62,62,14,0.8493150684931506,0.1917808219178082
2021-04-18,Platelets,29,26,26,4,0.896551724137931,0.13793103448275862
2021-04-19,Cryoprecipitate,16,14,14,2,0.875,0.125
2021-04-19,Fresh Frozen Plasma,31,28,28,3,0.9032258064516129,0.0967741935483871
2021-04-19,Packed RBC,55,51,51,4,0.9272727272727272,0.07272727272727272
2021-04-19,Platelets,33,30,30,4,0.9090909090909091,0.12121212121212122
2021-04-20,Cryoprecipitate,19,18,18,1,0.9473684210526315,0.05263157894736842
2021-04-20,Fresh Frozen Plasma,28,24,24,4,0.8571428571428571,0.14285714285714285
2021-04-20,Packed RBC,77,70,70,7,0.9090909090909091,0.09090909090909091
2021-04-20,Platelets,36,33,33,4,0.9166666666666666,0.1111111111111111
2021-04-21,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2021-04-21,Fresh Frozen Plasma,28,26,26,2,0.9285714285714286,0.07142857142857142
2021-04-21,Packed RBC,103,89,89,17,0.8640776699029126,0.1650485436893204
2021-04-21,Platelets,24,23,23,1,0.9583333333333334,0.041666666666666664
2021-04-22,Cryoprecipitate,16,14,14,2,0.875,0.125
2021-04-22,Fresh Frozen Plasma,34,29,29,6,0.8529411764705882,0.17647058823529413
2021-04-22,Packed RBC,77,66,66,14,0.8571428571428571,0.18181818181818182
2021-04-22,Platelets,26,23,23,3,0.8846153846153846,0.11538461538461539
2021-04-23,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-04-23,Fresh Frozen Plasma,32,30,30,3,0.9375,0.09375
2021-04-23,Packed RBC,66,61,61,6,0.9242424242424242,0.09090909090909091
2021-04-23,Platelets,26,24,24,2,0.9230769230769231,0.07692307692307693
2021-04-24,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-04-24,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2021-04-24,Packed RBC,54,52,52,3,0.9629629629629629,0.05555555555555555
2021-04-24,Platelets,31,27,27,4,0.8709677419354839,0.12903225806451613
2021-04-25,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2021-04-25,Fresh Frozen Plasma,14,14,14,0,1.0,0.0
2021-04-25,Packed RBC,67,57,57,13,0.8507462686567164,0.19402985074626866
2021-04-25,Platelets,19,18,18,1,0.9473684210526315,0.05263157894736842
2021-04-26,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2021-04-26,Fresh Frozen Plasma,29,26,26,3,0.896551724137931,0.10344827586206896
2021-04-26,Packed RBC,107,95,95,17,0.8878504672897196,0.1588785046728972
2021-04-26,Platelets,38,34,34,4,0.8947368421052632,0.10526315789473684
2021-04-27,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2021-04-27,Fresh Frozen Plasma,26,23,23,4,0.8846153846153846,0.15384615384615385
2021-04-27,Packed RBC,114,96,96,21,0.8421052631578947,0.18421052631578946
2021-04-27,Platelets,30,28,28,2,0.9333333333333333,0.06666666666666667
2021-04-28,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-04-28,Fresh Frozen Plasma,24,23,23,1,0.9583333333333334,0.041666666666666664
2021-04-28,Packed RBC,103,97,97,11,0.941747572815534,0.10679611650485436
2021-04-28,Platelets,32,30,30,3,0.9375,0.09375
2021-04-29,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-04-29,Fresh Frozen Plasma,23,21,21,2,0.9130434782608695,0.08695652173913043
2021-04-29,Packed RBC,65,56,56,10,0.8615384615384616,0.15384615384615385
2021-04-29,Platelets,37,35,35,3,0.9459459459459459,0.08108108108108109
2021-04-30,Cryoprecipitate,13,13,13,0,1.0,0.0
2021-04-30,Fresh Frozen Plasma,22,21,21,1,0.9545454545454546,0.045454545454545456
2021-04-30,Packed RBC,97,91,91,9,0.9381443298969072,0.09278350515463918
2021-04-30,Platelets,29,28,28,1,0.9655172413793104,0.034482758620689655
2021-05-01,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-05-01,Fresh Frozen Plasma,17,17,17,0,1.0,0.0
2021-05-01,Packed RBC,205,175,175,32,0.8536585365853658,0.15609756097560976
2021-05-01,Platelets,23,20,20,3,0.8695652173913043,0.13043478260869565
2021-05-02,Cryoprecipitate,9,9,9,0,1.0,0.0
2021-05-02,Fresh Frozen Plasma,15,13,13,2,0.8666666666666667,0.13333333333333333
2021-05-02,Packed RBC,54,51,51,5,0.9444444444444444,0.09259259259259259
2021-05-02,Platelets,20,19,19,1,0.95,0.05
2021-05-03,Cryoprecipitate,14,12,12,2,0.8571428571428571,0.14285714285714285
2021-05-03,Fresh Frozen Plasma,29,27,27,2,0.9310344827586207,0.06896551724137931
2021-05-03,Packed RBC,61,54,54,8,0.8852459016393442,0.13114754098360656
2021-05-03,Platelets,29,27,27,3,0.9310344827586207,0.10344827586206896
2021-05-04,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2021-05-04,Fresh Frozen Plasma,30,28,28,3,0.9333333333333333,0.1
2021-05-04,Packed RBC,104,93,93,12,0.8942307692307693,0.11538461538461539
2021-05-04,Platelets,30,28,28,3,0.9333333333333333,0.1
2021-05-05,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-05-05,Fresh Frozen Plasma,20,19,19,1,0.95,0.05
2021-05-05,Packed RBC,66,63,63,5,0.9545454545454546,0.07575757575757576
2021-05-05,Platelets,36,32,32,4,0.8888888888888888,0.1111111111111111
2021-05-06,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2021-05-06,Fresh Frozen Plasma,27,23,23,4,0.8518518518518519,0.14814814814814814
2021-05-06,Packed RBC,81,74,74,9,0.9135802469135802,0.1111111111111111
2021-05-06,Platelets,39,34,34,6,0.8717948717948718,0.15384615384615385
2021-05-07,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-05-07,Fresh Frozen Plasma,24,22,22,2,0.9166666666666666,0.08333333333333333
2021-05-07,Packed RBC,113,102,102,13,0.9026548672566371,0.11504424778761062
2021-05-07,Platelets,38,34,34,5,0.8947368421052632,0.13157894736842105
2021-05-08,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-05-08,Fresh Frozen Plasma,23,20,20,3,0.8695652173913043,0.13043478260869565
2021-05-08,Packed RBC,71,63,63,10,0.8873239436619719,0.14084507042253522
2021-05-08,Platelets,22,19,19,3,0.8636363636363636,0.13636363636363635
2021-05-09,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-05-09,Fresh Frozen Plasma,19,19,19,0,1.0,0.0
2021-05-09,Packed RBC,83,73,73,12,0.8795180722891566,0.14457831325301204
2021-05-09,Platelets,30,26,26,4,0.8666666666666667,0.13333333333333333
2021-05-10,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-05-10,Fresh Frozen Plasma,22,20,20,2,0.9090909090909091,0.09090909090909091
2021-05-10,Packed RBC,85,73,73,14,0.8588235294117647,0.16470588235294117
2021-05-10,Platelets,23,21,21,2,0.9130434782608695,0.08695652173913043
2021-05-11,Cryoprecipitate,14,14,14,0,1.0,0.0
2021-05-11,Fresh Frozen Plasma,19,18,18,1,0.9473684210526315,0.05263157894736842
2021-05-11,Packed RBC,83,71,71,14,0.8554216867469879,0.1686746987951807
2021-05-11,Platelets,29,27,27,2,0.9310344827586207,0.06896551724137931
2021-05-12,Cryoprecipitate,8,8,8,0,1.0,0.0
2021-05-12,Fresh Frozen Plasma,27,24,24,3,0.8888888888888888,0.1111111111111111
2021-05-12,Packed RBC,82,71,71,13,0.8658536585365854,0.15853658536585366
2021-05-12,Platelets,38,34,34,4,0.8947368421052632,0.10526315789473684
2021-05-13,Cryoprecipitate,15,15,15,0,1.0,0.0
2021-05-13,Fresh Frozen Plasma,33,29,29,5,0.8787878787878788,0.15151515151515152
2021-05-13,Packed RBC,98,86,86,13,0.8775510204081632,0.1326530612244898
2021-05-13,Platelets,27,24,24,3,0.8888888888888888,0.1111111111111111
2021-05-14,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2021-05-14,Fresh Frozen Plasma,29,28,28,2,0.9655172413793104,0.06896551724137931
2021-05-14,Packed RBC,98,89,89,12,0.9081632653061225,0.12244897959183673
2021-05-14,Platelets,33,29,29,5,0.8787878787878788,0.15151515151515152
2021-05-15,Cryoprecipitate,9,9,9,0,1.0,0.0
2021-05-15,Fresh Frozen Plasma,26,23,23,3,0.8846153846153846,0.11538461538461539
2021-05-15,Packed RBC,75,64,64,13,0.8533333333333334,0.17333333333333334
2021-05-15,Platelets,19,17,17,2,0.8947368421052632,0.10526315789473684
2021-05-16,Cryoprecipitate,8,8,8,0,1.0,0.0
2021-05-16,Fresh Frozen Plasma,18,16,16,2,0.8888888888888888,0.1111111111111111
2021-05-16,Packed RBC,62,53,53,9,0.8548387096774194,0.14516129032258066
2021-05-16,Platelets,18,17,17,1,0.9444444444444444,0.05555555555555555
2021-05-17,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-05-17,Fresh Frozen Plasma,24,23,23,1,0.9583333333333334,0.041666666666666664
2021-05-17,Packed RBC,86,74,74,15,0.8604651162790697,0.1744186046511628
2021-05-17,Platelets,32,28,28,5,0.875,0.15625
2021-05-18,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-05-18,Fresh Frozen Plasma,27,25,25,3,0.9259259259259259,0.1111111111111111
2021-05-18,Packed RBC,76,69,69,10,0.9078947368421053,0.13157894736842105
2021-05-18,Platelets,28,26,26,2,0.9285714285714286,0.07142857142857142
2021-05-19,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-05-19,Fresh Frozen Plasma,25,24,24,2,0.96,0.08
2021-05-19,Packed RBC,81,68,68,13,0.8395061728395061,0.16049382716049382
2021-05-19,Platelets,17,17,17,0,1.0,0.0
2021-05-20,Cryoprecipitate,14,14,14,0,1.0,0.0
2021-05-20,Fresh Frozen Plasma,30,26,26,5,0.8666666666666667,0.16666666666666666
2021-05-20,Packed RBC,80,70,70,12,0.875,0.15
2021-05-20,Platelets,38,34,34,4,0.8947368421052632,0.10526315789473684
2021-05-21,Cryoprecipitate,13,11,11,2,0.8461538461538461,0.15384615384615385
2021-05-21,Fresh Frozen Plasma,28,24,24,5,0.8571428571428571,0.17857142857142858
2021-05-21,Packed RBC,67,56,56,13,0.835820895522388,0.19402985074626866
2021-05-21,Platelets,24,22,22,3,0.9166666666666666,0.125
2021-05-22,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-05-22,Fresh Frozen Plasma,17,16,16,1,0.9411764705882353,0.058823529411764705
2021-05-22,Packed RBC,53,46,46,9,0.8679245283018868,0.16981132075471697
2021-05-22,Platelets,16,14,14,2,0.875,0.125
2021-05-23,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-05-23,Fresh Frozen Plasma,32,30,30,2,0.9375,0.0625
2021-05-23,Packed RBC,58,51,51,9,0.8793103448275862,0.15517241379310345
2021-05-23,Platelets,28,27,27,1,0.9642857142857143,0.03571428571428571
2021-05-24,Cryoprecipitate,20,18,18,2,0.9,0.1
2021-05-24,Fresh Frozen Plasma,32,29,29,4,0.90625,0.125
2021-05-24,Packed RBC,80,76,76,5,0.95,0.0625
2021-05-24,Platelets,38,35,35,4,0.9210526315789473,0.10526315789473684
2021-05-25,Cryoprecipitate,12,11,11,1,0.9166666666666666,0.08333333333333333
2021-05-25,Fresh Frozen Plasma,31,27,27,5,0.8709677419354839,0.16129032258064516
2021-05-25,Packed RBC,85,73,73,14,0.8588235294117647,0.16470588235294117
2021-05-25,Platelets,27,24,24,3,0.8888888888888888,0.1111111111111111
2021-05-26,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2021-05-26,Fresh Frozen Plasma,21,19,19,3,0.9047619047619048,0.14285714285714285
2021-05-26,Packed RBC,72,64,64,8,0.8888888888888888,0.1111111111111111
2021-05-26,Platelets,31,30,30,1,0.967741935483871,0.03225806451612903
2021-05-27,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-05-27,Fresh Frozen Plasma,22,20,20,2,0.9090909090909091,0.09090909090909091
2021-05-27,Packed RBC,90,81,81,12,0.9,0.13333333333333333
2021-05-27,Platelets,36,31,31,5,0.8611111111111112,0.1388888888888889
2021-05-28,Cryoprecipitate,16,14,14,2,0.875,0.125
2021-05-28,Fresh Frozen Plasma,27,23,23,5,0.8518518518518519,0.18518518518518517
2021-05-28,Packed RBC,67,61,61,8,0.9104477611940298,0.11940298507462686
2021-05-28,Platelets,40,36,36,4,0.9,0.1
2021-05-29,Cryoprecipitate,9,8,8,1,0.8888888888888888,0.1111111111111111
2021-05-29,Fresh Frozen Plasma,24,21,21,3,0.875,0.125
2021-05-29,Packed RBC,52,45,45,9,0.8653846153846154,0.17307692307692307
2021-05-29,Platelets,29,25,25,4,0.8620689655172413,0.13793103448275862
2021-05-30,Cryoprecipitate,10,10,10,0,1.0,0.0
2021-05-30,Fresh Frozen Plasma,22,21,21,1,0.9545454545454546,0.045454545454545456
2021-05-30,Packed RBC,53,47,47,8,0.8867924528301887,0.1509433962264151
2021-05-30,Platelets,18,16,16,2,0.8888888888888888,0.1111111111111111
2021-05-31,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-05-31,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2021-05-31,Packed RBC,106,93,93,15,0.8773584905660378,0.14150943396226415
2021-05-31,Platelets,26,25,25,2,0.9615384615384616,0.07692307692307693
2021-06-01,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2021-06-01,Fresh Frozen Plasma,36,32,32,4,0.8888888888888888,0.1111111111111111
2021-06-01,Packed RBC,137,125,125,13,0.9124087591240876,0.0948905109489051
2021-06-01,Platelets,26,25,25,2,0.9615384615384616,0.07692307692307693
2021-06-02,Cryoprecipitate,15,13,13,2,0.8666666666666667,0.13333333333333333
2021-06-02,Fresh Frozen Plasma,27,26,26,1,0.9629629629629629,0.037037037037037035
2021-06-02,Packed RBC,79,74,74,7,0.9367088607594937,0.08860759493670886
2021-06-02,Platelets,38,37,37,2,0.9736842105263158,0.05263157894736842
2021-06-03,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-06-03,Fresh Frozen Plasma,30,27,27,3,0.9,0.1
2021-06-03,Packed RBC,105,99,99,9,0.9428571428571428,0.08571428571428572
2021-06-03,Platelets,27,25,25,2,0.9259259259259259,0.07407407407407407
2021-06-04,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-06-04,Fresh Frozen Plasma,28,25,25,3,0.8928571428571429,0.10714285714285714
2021-06-04,Packed RBC,111,104,104,9,0.9369369369369369,0.08108108108108109
2021-06-04,Platelets,31,30,30,1,0.967741935483871,0.03225806451612903
2021-06-05,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-06-05,Fresh Frozen Plasma,20,18,18,2,0.9,0.1
2021-06-05,Packed RBC,72,64,64,9,0.8888888888888888,0.125
2021-06-05,Platelets,21,20,20,1,0.9523809523809523,0.047619047619047616
2021-06-06,Cryoprecipitate,10,9,9,1,0.9,0.1
2021-06-06,Fresh Frozen Plasma,21,18,18,3,0.8571428571428571,0.14285714285714285
2021-06-06,Packed RBC,62,53,53,10,0.8548387096774194,0.16129032258064516
2021-06-06,Platelets,33,29,29,4,0.8787878787878788,0.12121212121212122
2021-06-07,Cryoprecipitate,14,13,13,1,0.9285714285714286,0.07142857142857142
2021-06-07,Fresh Frozen Plasma,30,26,26,4,0.8666666666666667,0.13333333333333333
2021-06-07,Packed RBC,136,114,114,28,0.8382352941176471,0.20588235294117646
2021-06-07,Platelets,41,38,38,3,0.926829268292683,0.07317073170731707
2021-06-08,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-06-08,Fresh Frozen Plasma,37,33,33,5,0.8918918918918919,0.13513513513513514
2021-06-08,Packed RBC,118,108,108,11,0.9152542372881356,0.09322033898305085
2021-06-08,Platelets,39,36,36,3,0.9230769230769231,0.07692307692307693
2021-06-09,Cryoprecipitate,19,17,17,2,0.8947368421052632,0.10526315789473684
2021-06-09,Fresh Frozen Plasma,32,29,29,3,0.90625,0.09375
2021-06-09,Packed RBC,99,89,89,14,0.898989898989899,0.1414141414141414
2021-06-09,Platelets,37,36,36,1,0.972972972972973,0.02702702702702703
2021-06-10,Cryoprecipitate,13,12,12,1,0.9230769230769231,0.07692307692307693
2021-06-10,Fresh Frozen Plasma,30,28,28,3,0.9333333333333333,0.1
2021-06-10,Packed RBC,80,76,76,7,0.95,0.0875
2021-06-10,Platelets,43,40,40,5,0.9302325581395349,0.11627906976744186
2021-06-11,Cryoprecipitate,15,14,14,1,0.9333333333333333,0.06666666666666667
2021-06-11,Fresh Frozen Plasma,37,35,35,3,0.9459459459459459,0.08108108108108109
2021-06-11,Packed RBC,88,82,82,7,0.9318181818181818,0.07954545454545454
2021-06-11,Platelets,34,31,31,3,0.9117647058823529,0.08823529411764706
2021-06-12,Cryoprecipitate,11,10,10,1,0.9090909090909091,0.09090909090909091
2021-06-12,Fresh Frozen Plasma,21,19,19,2,0.9047619047619048,0.09523809523809523
2021-06-12,Packed RBC,66,57,57,12,0.8636363636363636,0.18181818181818182
