date,component,blood_type,demand_units,day_of_week,month,is_weekend,is_holiday_season
2021-01-16,Packed RBC,O+,27,5,1,1,0
2021-01-16,Packed RBC,A+,20,5,1,1,0
2021-01-16,Packed RBC,B+,16,5,1,1,0
2021-01-16,Packed RBC,AB+,2,5,1,1,0
2021-01-16,Packed RBC,O-,3,5,1,1,0
2021-01-16,Packed RBC,A-,1,5,1,1,0
2021-01-16,Packed RBC,B-,2,5,1,1,0
2021-01-16,Packed RBC,AB-,1,5,1,1,0
2021-01-16,Platelets,O+,8,5,1,1,0
2021-01-16,Platelets,A+,9,5,1,1,0
2021-01-16,Platelets,B+,4,5,1,1,0
2021-01-16,Platelets,AB+,1,5,1,1,0
2021-01-16,Platelets,O-,3,5,1,1,0
2021-01-16,Platelets,A-,1,5,1,1,0
2021-01-16,Platelets,B-,1,5,1,1,0
2021-01-16,Platelets,AB-,1,5,1,1,0
2021-01-16,Fresh Frozen Plasma,O+,6,5,1,1,0
2021-01-16,Fresh Frozen Plasma,A+,7,5,1,1,0
2021-01-16,Fresh Frozen Plasma,B+,3,5,1,1,0
2021-01-16,Fresh Frozen Plasma,AB+,1,5,1,1,0
2021-01-16,Fresh Frozen Plasma,O-,1,5,1,1,0
2021-01-16,Fresh Frozen Plasma,A-,1,5,1,1,0
2021-01-16,Fresh Frozen Plasma,B-,1,5,1,1,0
2021-01-16,Fresh Frozen Plasma,AB-,1,5,1,1,0
2021-01-16,Cryoprecipitate,O+,4,5,1,1,0
2021-01-16,Cryoprecipitate,A+,1,5,1,1,0
2021-01-16,Cryoprecipitate,B+,2,5,1,1,0
2021-01-16,Cryoprecipitate,AB+,1,5,1,1,0
2021-01-16,Cryoprecipitate,O-,1,5,1,1,0
2021-01-16,Cryoprecipitate,A-,1,5,1,1,0
2021-01-16,Cryoprecipitate,B-,1,5,1,1,0
2021-01-16,Cryoprecipitate,AB-,1,5,1,1,0
2021-01-17,Packed RBC,O+,17,6,1,1,0
2021-01-17,Packed RBC,A+,13,6,1,1,0
2021-01-17,Packed RBC,B+,9,6,1,1,0
2021-01-17,Packed RBC,AB+,1,6,1,1,0
2021-01-17,Packed RBC,O-,2,6,1,1,0
2021-01-17,Packed RBC,A-,1,6,1,1,0
2021-01-17,Packed RBC,B-,1,6,1,1,0
2021-01-17,Packed RBC,AB-,2,6,1,1,0
2021-01-17,Platelets,O+,22,6,1,1,0
2021-01-17,Platelets,A+,15,6,1,1,0
2021-01-17,Platelets,B+,14,6,1,1,0
2021-01-17,Platelets,AB+,3,6,1,1,0
2021-01-17,Platelets,O-,3,6,1,1,0
2021-01-17,Platelets,A-,1,6,1,1,0
2021-01-17,Platelets,B-,1,6,1,1,0
2021-01-17,Platelets,AB-,1,6,1,1,0
2021-01-17,Fresh Frozen Plasma,O+,6,6,1,1,0
2021-01-17,Fresh Frozen Plasma,A+,7,6,1,1,0
2021-01-17,Fresh Frozen Plasma,B+,2,6,1,1,0
2021-01-17,Fresh Frozen Plasma,AB+,2,6,1,1,0
2021-01-17,Fresh Frozen Plasma,O-,1,6,1,1,0
2021-01-17,Fresh Frozen Plasma,A-,1,6,1,1,0
2021-01-17,Fresh Frozen Plasma,B-,1,6,1,1,0
2021-01-17,Fresh Frozen Plasma,AB-,1,6,1,1,0
2021-01-17,Cryoprecipitate,O+,1,6,1,1,0
2021-01-17,Cryoprecipitate,A+,1,6,1,1,0
2021-01-17,Cryoprecipitate,B+,1,6,1,1,0
2021-01-17,Cryoprecipitate,AB+,2,6,1,1,0
2021-01-17,Cryoprecipitate,O-,1,6,1,1,0
2021-01-17,Cryoprecipitate,A-,1,6,1,1,0
2021-01-17,Cryoprecipitate,B-,1,6,1,1,0
2021-01-17,Cryoprecipitate,AB-,1,6,1,1,0
2021-01-18,Packed RBC,O+,31,0,1,0,0
2021-01-18,Packed RBC,A+,23,0,1,0,0
2021-01-18,Packed RBC,B+,16,0,1,0,0
2021-01-18,Packed RBC,AB+,5,0,1,0,0
2021-01-18,Packed RBC,O-,4,0,1,0,0
2021-01-18,Packed RBC,A-,2,0,1,0,0
2021-01-18,Packed RBC,B-,1,0,1,0,0
2021-01-18,Packed RBC,AB-,2,0,1,0,0
2021-01-18,Platelets,O+,11,0,1,0,0
2021-01-18,Platelets,A+,7,0,1,0,0
2021-01-18,Platelets,B+,6,0,1,0,0
2021-01-18,Platelets,AB+,1,0,1,0,0
2021-01-18,Platelets,O-,2,0,1,0,0
2021-01-18,Platelets,A-,1,0,1,0,0
2021-01-18,Platelets,B-,1,0,1,0,0
2021-01-18,Platelets,AB-,1,0,1,0,0
2021-01-18,Fresh Frozen Plasma,O+,7,0,1,0,0
2021-01-18,Fresh Frozen Plasma,A+,7,0,1,0,0
2021-01-18,Fresh Frozen Plasma,B+,3,0,1,0,0
2021-01-18,Fresh Frozen Plasma,AB+,2,0,1,0,0
2021-01-18,Fresh Frozen Plasma,O-,1,0,1,0,0
2021-01-18,Fresh Frozen Plasma,A-,1,0,1,0,0
2021-01-18,Fresh Frozen Plasma,B-,1,0,1,0,0
2021-01-18,Fresh Frozen Plasma,AB-,1,0,1,0,0
2021-01-18,Cryoprecipitate,O+,3,0,1,0,0
2021-01-18,Cryoprecipitate,A+,3,0,1,0,0
2021-01-18,Cryoprecipitate,B+,2,0,1,0,0
2021-01-18,Cryoprecipitate,AB+,1,0,1,0,0
2021-01-18,Cryoprecipitate,O-,1,0,1,0,0
2021-01-18,Cryoprecipitate,A-,1,0,1,0,0
2021-01-18,Cryoprecipitate,B-,1,0,1,0,0
2021-01-18,Cryoprecipitate,AB-,1,0,1,0,0
2021-01-19,Packed RBC,O+,34,1,1,0,0
2021-01-19,Packed RBC,A+,24,1,1,0,0
2021-01-19,Packed RBC,B+,18,1,1,0,0
2021-01-19,Packed RBC,AB+,6,1,1,0,0
2021-01-19,Packed RBC,O-,6,1,1,0,0
2021-01-19,Packed RBC,A-,1,1,1,0,0
2021-01-19,Packed RBC,B-,1,1,1,0,0
2021-01-19,Packed RBC,AB-,2,1,1,0,0
2021-01-19,Platelets,O+,13,1,1,0,0
2021-01-19,Platelets,A+,10,1,1,0,0
2021-01-19,Platelets,B+,7,1,1,0,0
2021-01-19,Platelets,AB+,2,1,1,0,0
2021-01-19,Platelets,O-,3,1,1,0,0
2021-01-19,Platelets,A-,1,1,1,0,0
2021-01-19,Platelets,B-,1,1,1,0,0
2021-01-19,Platelets,AB-,1,1,1,0,0
2021-01-19,Fresh Frozen Plasma,O+,8,1,1,0,0
2021-01-19,Fresh Frozen Plasma,A+,8,1,1,0,0
2021-01-19,Fresh Frozen Plasma,B+,4,1,1,0,0
2021-01-19,Fresh Frozen Plasma,AB+,1,1,1,0,0
2021-01-19,Fresh Frozen Plasma,O-,1,1,1,0,0
2021-01-19,Fresh Frozen Plasma,A-,2,1,1,0,0
2021-01-19,Fresh Frozen Plasma,B-,1,1,1,0,0
2021-01-19,Fresh Frozen Plasma,AB-,1,1,1,0,0
2021-01-19,Cryoprecipitate,O+,3,1,1,0,0
2021-01-19,Cryoprecipitate,A+,3,1,1,0,0
2021-01-19,Cryoprecipitate,B+,4,1,1,0,0
2021-01-19,Cryoprecipitate,AB+,1,1,1,0,0
2021-01-19,Cryoprecipitate,O-,1,1,1,0,0
2021-01-19,Cryoprecipitate,A-,1,1,1,0,0
2021-01-19,Cryoprecipitate,B-,1,1,1,0,0
2021-01-19,Cryoprecipitate,AB-,1,1,1,0,0
2021-01-20,Packed RBC,O+,32,2,1,0,0
2021-01-20,Packed RBC,A+,23,2,1,0,0
2021-01-20,Packed RBC,B+,17,2,1,0,0
2021-01-20,Packed RBC,AB+,3,2,1,0,0
2021-01-20,Packed RBC,O-,5,2,1,0,0
2021-01-20,Packed RBC,A-,1,2,1,0,0
2021-01-20,Packed RBC,B-,2,2,1,0,0
2021-01-20,Packed RBC,AB-,1,2,1,0,0
2021-01-20,Platelets,O+,12,2,1,0,0
2021-01-20,Platelets,A+,9,2,1,0,0
2021-01-20,Platelets,B+,7,2,1,0,0
2021-01-20,Platelets,AB+,2,2,1,0,0
2021-01-20,Platelets,O-,2,2,1,0,0
2021-01-20,Platelets,A-,1,2,1,0,0
2021-01-20,Platelets,B-,1,2,1,0,0
2021-01-20,Platelets,AB-,1,2,1,0,0
2021-01-20,Fresh Frozen Plasma,O+,11,2,1,0,0
2021-01-20,Fresh Frozen Plasma,A+,9,2,1,0,0
2021-01-20,Fresh Frozen Plasma,B+,6,2,1,0,0
2021-01-20,Fresh Frozen Plasma,AB+,1,2,1,0,0
2021-01-20,Fresh Frozen Plasma,O-,1,2,1,0,0
2021-01-20,Fresh Frozen Plasma,A-,1,2,1,0,0
2021-01-20,Fresh Frozen Plasma,B-,1,2,1,0,0
2021-01-20,Fresh Frozen Plasma,AB-,1,2,1,0,0
2021-01-20,Cryoprecipitate,O+,4,2,1,0,0
2021-01-20,Cryoprecipitate,A+,3,2,1,0,0
2021-01-20,Cryoprecipitate,B+,2,2,1,0,0
2021-01-20,Cryoprecipitate,AB+,1,2,1,0,0
2021-01-20,Cryoprecipitate,O-,1,2,1,0,0
2021-01-20,Cryoprecipitate,A-,1,2,1,0,0
2021-01-20,Cryoprecipitate,B-,1,2,1,0,0
2021-01-20,Cryoprecipitate,AB-,1,2,1,0,0
2021-01-21,Packed RBC,O+,32,3,1,0,0
2021-01-21,Packed RBC,A+,24,3,1,0,0
2021-01-21,Packed RBC,B+,18,3,1,0,0
2021-01-21,Packed RBC,AB+,5,3,1,0,0
2021-01-21,Packed RBC,O-,5,3,1,0,0
2021-01-21,Packed RBC,A-,1,3,1,0,0
2021-01-21,Packed RBC,B-,1,3,1,0,0
2021-01-21,Packed RBC,AB-,1,3,1,0,0
2021-01-21,Platelets,O+,12,3,1,0,0
2021-01-21,Platelets,A+,10,3,1,0,0
2021-01-21,Platelets,B+,9,3,1,0,0
2021-01-21,Platelets,AB+,1,3,1,0,0
2021-01-21,Platelets,O-,1,3,1,0,0
2021-01-21,Platelets,A-,2,3,1,0,0
2021-01-21,Platelets,B-,2,3,1,0,0
2021-01-21,Platelets,AB-,1,3,1,0,0
2021-01-21,Fresh Frozen Plasma,O+,9,3,1,0,0
2021-01-21,Fresh Frozen Plasma,A+,6,3,1,0,0
2021-01-21,Fresh Frozen Plasma,B+,4,3,1,0,0
2021-01-21,Fresh Frozen Plasma,AB+,1,3,1,0,0
2021-01-21,Fresh Frozen Plasma,O-,1,3,1,0,0
2021-01-21,Fresh Frozen Plasma,A-,1,3,1,0,0
2021-01-21,Fresh Frozen Plasma,B-,1,3,1,0,0
2021-01-21,Fresh Frozen Plasma,AB-,1,3,1,0,0
2021-01-21,Cryoprecipitate,O+,3,3,1,0,0
2021-01-21,Cryoprecipitate,A+,3,3,1,0,0
2021-01-21,Cryoprecipitate,B+,1,3,1,0,0
2021-01-21,Cryoprecipitate,AB+,1,3,1,0,0
2021-01-21,Cryoprecipitate,O-,1,3,1,0,0
2021-01-21,Cryoprecipitate,A-,1,3,1,0,0
2021-01-21,Cryoprecipitate,B-,1,3,1,0,0
2021-01-21,Cryoprecipitate,AB-,2,3,1,0,0
2021-01-22,Packed RBC,O+,30,4,1,0,0
2021-01-22,Packed RBC,A+,23,4,1,0,0
2021-01-22,Packed RBC,B+,15,4,1,0,0
2021-01-22,Packed RBC,AB+,3,4,1,0,0
2021-01-22,Packed RBC,O-,4,4,1,0,0
2021-01-22,Packed RBC,A-,1,4,1,0,0
2021-01-22,Packed RBC,B-,1,4,1,0,0
2021-01-22,Packed RBC,AB-,1,4,1,0,0
2021-01-22,Platelets,O+,13,4,1,0,0
2021-01-22,Platelets,A+,11,4,1,0,0
2021-01-22,Platelets,B+,8,4,1,0,0
2021-01-22,Platelets,AB+,1,4,1,0,0
2021-01-22,Platelets,O-,3,4,1,0,0
2021-01-22,Platelets,A-,2,4,1,0,0
2021-01-22,Platelets,B-,1,4,1,0,0
2021-01-22,Platelets,AB-,1,4,1,0,0
2021-01-22,Fresh Frozen Plasma,O+,11,4,1,0,0
2021-01-22,Fresh Frozen Plasma,A+,7,4,1,0,0
2021-01-22,Fresh Frozen Plasma,B+,5,4,1,0,0
2021-01-22,Fresh Frozen Plasma,AB+,1,4,1,0,0
2021-01-22,Fresh Frozen Plasma,O-,1,4,1,0,0
2021-01-22,Fresh Frozen Plasma,A-,1,4,1,0,0
2021-01-22,Fresh Frozen Plasma,B-,1,4,1,0,0
2021-01-22,Fresh Frozen Plasma,AB-,1,4,1,0,0
2021-01-22,Cryoprecipitate,O+,3,4,1,0,0
2021-01-22,Cryoprecipitate,A+,3,4,1,0,0
2021-01-22,Cryoprecipitate,B+,2,4,1,0,0
2021-01-22,Cryoprecipitate,AB+,1,4,1,0,0
2021-01-22,Cryoprecipitate,O-,3,4,1,0,0
2021-01-22,Cryoprecipitate,A-,1,4,1,0,0
2021-01-22,Cryoprecipitate,B-,1,4,1,0,0
2021-01-22,Cryoprecipitate,AB-,1,4,1,0,0
2021-01-23,Packed RBC,O+,27,5,1,1,0
2021-01-23,Packed RBC,A+,19,5,1,1,0
2021-01-23,Packed RBC,B+,14,5,1,1,0
2021-01-23,Packed RBC,AB+,4,5,1,1,0
2021-01-23,Packed RBC,O-,4,5,1,1,0
2021-01-23,Packed RBC,A-,2,5,1,1,0
2021-01-23,Packed RBC,B-,1,5,1,1,0
2021-01-23,Packed RBC,AB-,1,5,1,1,0
2021-01-23,Platelets,O+,11,5,1,1,0
2021-01-23,Platelets,A+,8,5,1,1,0
2021-01-23,Platelets,B+,5,5,1,1,0
2021-01-23,Platelets,AB+,1,5,1,1,0
2021-01-23,Platelets,O-,2,5,1,1,0
2021-01-23,Platelets,A-,1,5,1,1,0
2021-01-23,Platelets,B-,1,5,1,1,0
2021-01-23,Platelets,AB-,1,5,1,1,0
2021-01-23,Fresh Frozen Plasma,O+,14,5,1,1,0
2021-01-23,Fresh Frozen Plasma,A+,10,5,1,1,0
2021-01-23,Fresh Frozen Plasma,B+,7,5,1,1,0
2021-01-23,Fresh Frozen Plasma,AB+,1,5,1,1,0
2021-01-23,Fresh Frozen Plasma,O-,2,5,1,1,0
2021-01-23,Fresh Frozen Plasma,A-,1,5,1,1,0
2021-01-23,Fresh Frozen Plasma,B-,2,5,1,1,0
2021-01-23,Fresh Frozen Plasma,AB-,1,5,1,1,0
2021-01-23,Cryoprecipitate,O+,3,5,1,1,0
2021-01-23,Cryoprecipitate,A+,2,5,1,1,0
2021-01-23,Cryoprecipitate,B+,2,5,1,1,0
2021-01-23,Cryoprecipitate,AB+,1,5,1,1,0
2021-01-23,Cryoprecipitate,O-,1,5,1,1,0
2021-01-23,Cryoprecipitate,A-,1,5,1,1,0
2021-01-23,Cryoprecipitate,B-,1,5,1,1,0
2021-01-23,Cryoprecipitate,AB-,1,5,1,1,0
2021-01-24,Packed RBC,O+,22,6,1,1,0
2021-01-24,Packed RBC,A+,17,6,1,1,0
2021-01-24,Packed RBC,B+,10,6,1,1,0
2021-01-24,Packed RBC,AB+,2,6,1,1,0
2021-01-24,Packed RBC,O-,3,6,1,1,0
2021-01-24,Packed RBC,A-,3,6,1,1,0
2021-01-24,Packed RBC,B-,1,6,1,1,0
2021-01-24,Packed RBC,AB-,1,6,1,1,0
2021-01-24,Platelets,O+,9,6,1,1,0
2021-01-24,Platelets,A+,8,6,1,1,0
2021-01-24,Platelets,B+,6,6,1,1,0
2021-01-24,Platelets,AB+,2,6,1,1,0
2021-01-24,Platelets,O-,2,6,1,1,0
2021-01-24,Platelets,A-,2,6,1,1,0
2021-01-24,Platelets,B-,1,6,1,1,0
2021-01-24,Platelets,AB-,1,6,1,1,0
2021-01-24,Fresh Frozen Plasma,O+,7,6,1,1,0
2021-01-24,Fresh Frozen Plasma,A+,3,6,1,1,0
2021-01-24,Fresh Frozen Plasma,B+,3,6,1,1,0
2021-01-24,Fresh Frozen Plasma,AB+,1,6,1,1,0
2021-01-24,Fresh Frozen Plasma,O-,1,6,1,1,0
2021-01-24,Fresh Frozen Plasma,A-,1,6,1,1,0
2021-01-24,Fresh Frozen Plasma,B-,1,6,1,1,0
2021-01-24,Fresh Frozen Plasma,AB-,1,6,1,1,0
2021-01-24,Cryoprecipitate,O+,3,6,1,1,0
2021-01-24,Cryoprecipitate,A+,2,6,1,1,0
2021-01-24,Cryoprecipitate,B+,2,6,1,1,0
2021-01-24,Cryoprecipitate,AB+,1,6,1,1,0
2021-01-24,Cryoprecipitate,O-,1,6,1,1,0
2021-01-24,Cryoprecipitate,A-,1,6,1,1,0
2021-01-24,Cryoprecipitate,B-,1,6,1,1,0
2021-01-24,Cryoprecipitate,AB-,1,6,1,1,0
2021-01-25,Packed RBC,O+,29,0,1,0,0
2021-01-25,Packed RBC,A+,22,0,1,0,0
2021-01-25,Packed RBC,B+,16,0,1,0,0
2021-01-25,Packed RBC,AB+,3,0,1,0,0
2021-01-25,Packed RBC,O-,6,0,1,0,0
2021-01-25,Packed RBC,A-,1,0,1,0,0
2021-01-25,Packed RBC,B-,2,0,1,0,0
2021-01-25,Packed RBC,AB-,1,0,1,0,0
2021-01-25,Platelets,O+,8,0,1,0,0
2021-01-25,Platelets,A+,8,0,1,0,0
2021-01-25,Platelets,B+,4,0,1,0,0
2021-01-25,Platelets,AB+,2,0,1,0,0
2021-01-25,Platelets,O-,1,0,1,0,0
2021-01-25,Platelets,A-,1,0,1,0,0
2021-01-25,Platelets,B-,1,0,1,0,0
2021-01-25,Platelets,AB-,1,0,1,0,0
2021-01-25,Fresh Frozen Plasma,O+,13,0,1,0,0
2021-01-25,Fresh Frozen Plasma,A+,11,0,1,0,0
2021-01-25,Fresh Frozen Plasma,B+,8,0,1,0,0
2021-01-25,Fresh Frozen Plasma,AB+,1,0,1,0,0
2021-01-25,Fresh Frozen Plasma,O-,2,0,1,0,0
2021-01-25,Fresh Frozen Plasma,A-,1,0,1,0,0
2021-01-25,Fresh Frozen Plasma,B-,1,0,1,0,0
2021-01-25,Fresh Frozen Plasma,AB-,1,0,1,0,0
2021-01-25,Cryoprecipitate,O+,3,0,1,0,0
2021-01-25,Cryoprecipitate,A+,3,0,1,0,0
2021-01-25,Cryoprecipitate,B+,2,0,1,0,0
2021-01-25,Cryoprecipitate,AB+,1,0,1,0,0
2021-01-25,Cryoprecipitate,O-,1,0,1,0,0
2021-01-25,Cryoprecipitate,A-,1,0,1,0,0
2021-01-25,Cryoprecipitate,B-,1,0,1,0,0
2021-01-25,Cryoprecipitate,AB-,1,0,1,0,0
2021-01-26,Packed RBC,O+,39,1,1,0,0
2021-01-26,Packed RBC,A+,30,1,1,0,0
2021-01-26,Packed RBC,B+,21,1,1,0,0
2021-01-26,Packed RBC,AB+,5,1,1,0,0
2021-01-26,Packed RBC,O-,5,1,1,0,0
2021-01-26,Packed RBC,A-,3,1,1,0,0
2021-01-26,Packed RBC,B-,1,1,1,0,0
2021-01-26,Packed RBC,AB-,1,1,1,0,0
2021-01-26,Platelets,O+,13,1,1,0,0
2021-01-26,Platelets,A+,11,1,1,0,0
2021-01-26,Platelets,B+,7,1,1,0,0
2021-01-26,Platelets,AB+,3,1,1,0,0
2021-01-26,Platelets,O-,2,1,1,0,0
2021-01-26,Platelets,A-,3,1,1,0,0
2021-01-26,Platelets,B-,1,1,1,0,0
2021-01-26,Platelets,AB-,1,1,1,0,0
2021-01-26,Fresh Frozen Plasma,O+,8,1,1,0,0
2021-01-26,Fresh Frozen Plasma,A+,6,1,1,0,0
2021-01-26,Fresh Frozen Plasma,B+,6,1,1,0,0
2021-01-26,Fresh Frozen Plasma,AB+,2,1,1,0,0
2021-01-26,Fresh Frozen Plasma,O-,1,1,1,0,0
2021-01-26,Fresh Frozen Plasma,A-,1,1,1,0,0
2021-01-26,Fresh Frozen Plasma,B-,1,1,1,0,0
2021-01-26,Fresh Frozen Plasma,AB-,1,1,1,0,0
2021-01-26,Cryoprecipitate,O+,4,1,1,0,0
2021-01-26,Cryoprecipitate,A+,2,1,1,0,0
2021-01-26,Cryoprecipitate,B+,2,1,1,0,0
2021-01-26,Cryoprecipitate,AB+,1,1,1,0,0
2021-01-26,Cryoprecipitate,O-,1,1,1,0,0
2021-01-26,Cryoprecipitate,A-,1,1,1,0,0
2021-01-26,Cryoprecipitate,B-,1,1,1,0,0
2021-01-26,Cryoprecipitate,AB-,2,1,1,0,0
2021-01-27,Packed RBC,O+,35,2,1,0,0
2021-01-27,Packed RBC,A+,25,2,1,0,0
2021-01-27,Packed RBC,B+,18,2,1,0,0
2021-01-27,Packed RBC,AB+,5,2,1,0,0
2021-01-27,Packed RBC,O-,3,2,1,0,0
2021-01-27,Packed RBC,A-,3,2,1,0,0
2021-01-27,Packed RBC,B-,2,2,1,0,0
2021-01-27,Packed RBC,AB-,1,2,1,0,0
2021-01-27,Platelets,O+,13,2,1,0,0
2021-01-27,Platelets,A+,9,2,1,0,0
2021-01-27,Platelets,B+,5,2,1,0,0
2021-01-27,Platelets,AB+,1,2,1,0,0
2021-01-27,Platelets,O-,2,2,1,0,0
2021-01-27,Platelets,A-,1,2,1,0,0
2021-01-27,Platelets,B-,1,2,1,0,0
2021-01-27,Platelets,AB-,1,2,1,0,0
2021-01-27,Fresh Frozen Plasma,O+,8,2,1,0,0
2021-01-27,Fresh Frozen Plasma,A+,5,2,1,0,0
2021-01-27,Fresh Frozen Plasma,B+,5,2,1,0,0
2021-01-27,Fresh Frozen Plasma,AB+,1,2,1,0,0
2021-01-27,Fresh Frozen Plasma,O-,1,2,1,0,0
2021-01-27,Fresh Frozen Plasma,A-,1,2,1,0,0
2021-01-27,Fresh Frozen Plasma,B-,1,2,1,0,0
2021-01-27,Fresh Frozen Plasma,AB-,1,2,1,0,0
2021-01-27,Cryoprecipitate,O+,3,2,1,0,0
2021-01-27,Cryoprecipitate,A+,3,2,1,0,0
2021-01-27,Cryoprecipitate,B+,2,2,1,0,0
2021-01-27,Cryoprecipitate,AB+,1,2,1,0,0
2021-01-27,Cryoprecipitate,O-,1,2,1,0,0
2021-01-27,Cryoprecipitate,A-,1,2,1,0,0
2021-01-27,Cryoprecipitate,B-,1,2,1,0,0
2021-01-27,Cryoprecipitate,AB-,1,2,1,0,0
2021-01-28,Packed RBC,O+,39,3,1,0,0
2021-01-28,Packed RBC,A+,31,3,1,0,0
2021-01-28,Packed RBC,B+,21,3,1,0,0
2021-01-28,Packed RBC,AB+,5,3,1,0,0
2021-01-28,Packed RBC,O-,6,3,1,0,0
2021-01-28,Packed RBC,A-,2,3,1,0,0
2021-01-28,Packed RBC,B-,1,3,1,0,0
2021-01-28,Packed RBC,AB-,1,3,1,0,0
2021-01-28,Platelets,O+,12,3,1,0,0
2021-01-28,Platelets,A+,8,3,1,0,0
2021-01-28,Platelets,B+,6,3,1,0,0
2021-01-28,Platelets,AB+,2,3,1,0,0
2021-01-28,Platelets,O-,1,3,1,0,0
2021-01-28,Platelets,A-,1,3,1,0,0
2021-01-28,Platelets,B-,1,3,1,0,0
2021-01-28,Platelets,AB-,1,3,1,0,0
2021-01-28,Fresh Frozen Plasma,O+,11,3,1,0,0
2021-01-28,Fresh Frozen Plasma,A+,9,3,1,0,0
2021-01-28,Fresh Frozen Plasma,B+,5,3,1,0,0
2021-01-28,Fresh Frozen Plasma,AB+,2,3,1,0,0
2021-01-28,Fresh Frozen Plasma,O-,1,3,1,0,0
2021-01-28,Fresh Frozen Plasma,A-,1,3,1,0,0
2021-01-28,Fresh Frozen Plasma,B-,1,3,1,0,0
2021-01-28,Fresh Frozen Plasma,AB-,1,3,1,0,0
2021-01-28,Cryoprecipitate,O+,5,3,1,0,0
2021-01-28,Cryoprecipitate,A+,3,3,1,0,0
2021-01-28,Cryoprecipitate,B+,2,3,1,0,0
2021-01-28,Cryoprecipitate,AB+,2,3,1,0,0
2021-01-28,Cryoprecipitate,O-,1,3,1,0,0
2021-01-28,Cryoprecipitate,A-,1,3,1,0,0
2021-01-28,Cryoprecipitate,B-,1,3,1,0,0
2021-01-28,Cryoprecipitate,AB-,1,3,1,0,0
2021-01-29,Packed RBC,O+,35,4,1,0,0
2021-01-29,Packed RBC,A+,26,4,1,0,0
2021-01-29,Packed RBC,B+,17,4,1,0,0
2021-01-29,Packed RBC,AB+,6,4,1,0,0
2021-01-29,Packed RBC,O-,4,4,1,0,0
2021-01-29,Packed RBC,A-,2,4,1,0,0
2021-01-29,Packed RBC,B-,1,4,1,0,0
2021-01-29,Packed RBC,AB-,1,4,1,0,0
2021-01-29,Platelets,O+,13,4,1,0,0
2021-01-29,Platelets,A+,11,4,1,0,0
2021-01-29,Platelets,B+,7,4,1,0,0
2021-01-29,Platelets,AB+,2,4,1,0,0
2021-01-29,Platelets,O-,1,4,1,0,0
2021-01-29,Platelets,A-,1,4,1,0,0
2021-01-29,Platelets,B-,1,4,1,0,0
2021-01-29,Platelets,AB-,1,4,1,0,0
2021-01-29,Fresh Frozen Plasma,O+,12,4,1,0,0
2021-01-29,Fresh Frozen Plasma,A+,8,4,1,0,0
2021-01-29,Fresh Frozen Plasma,B+,6,4,1,0,0
2021-01-29,Fresh Frozen Plasma,AB+,1,4,1,0,0
2021-01-29,Fresh Frozen Plasma,O-,1,4,1,0,0
2021-01-29,Fresh Frozen Plasma,A-,1,4,1,0,0
2021-01-29,Fresh Frozen Plasma,B-,1,4,1,0,0
2021-01-29,Fresh Frozen Plasma,AB-,1,4,1,0,0
2021-01-29,Cryoprecipitate,O+,2,4,1,0,0
2021-01-29,Cryoprecipitate,A+,2,4,1,0,0
2021-01-29,Cryoprecipitate,B+,1,4,1,0,0
2021-01-29,Cryoprecipitate,AB+,1,4,1,0,0
2021-01-29,Cryoprecipitate,O-,1,4,1,0,0
2021-01-29,Cryoprecipitate,A-,1,4,1,0,0
2021-01-29,Cryoprecipitate,B-,1,4,1,0,0
2021-01-29,Cryoprecipitate,AB-,1,4,1,0,0
2021-01-30,Packed RBC,O+,14,5,1,1,0
2021-01-30,Packed RBC,A+,9,5,1,1,0
2021-01-30,Packed RBC,B+,10,5,1,1,0
2021-01-30,Packed RBC,AB+,1,5,1,1,0
2021-01-30,Packed RBC,O-,1,5,1,1,0
2021-01-30,Packed RBC,A-,2,5,1,1,0
2021-01-30,Packed RBC,B-,3,5,1,1,0
2021-01-30,Packed RBC,AB-,1,5,1,1,0
2021-01-30,Platelets,O+,9,5,1,1,0
2021-01-30,Platelets,A+,7,5,1,1,0
2021-01-30,Platelets,B+,5,5,1,1,0
2021-01-30,Platelets,AB+,1,5,1,1,0
2021-01-30,Platelets,O-,1,5,1,1,0
2021-01-30,Platelets,A-,1,5,1,1,0
2021-01-30,Platelets,B-,1,5,1,1,0
2021-01-30,Platelets,AB-,1,5,1,1,0
2021-01-30,Fresh Frozen Plasma,O+,7,5,1,1,0
2021-01-30,Fresh Frozen Plasma,A+,7,5,1,1,0
2021-01-30,Fresh Frozen Plasma,B+,3,5,1,1,0
2021-01-30,Fresh Frozen Plasma,AB+,1,5,1,1,0
2021-01-30,Fresh Frozen Plasma,O-,2,5,1,1,0
2021-01-30,Fresh Frozen Plasma,A-,1,5,1,1,0
2021-01-30,Fresh Frozen Plasma,B-,1,5,1,1,0
2021-01-30,Fresh Frozen Plasma,AB-,1,5,1,1,0
2021-01-30,Cryoprecipitate,O+,4,5,1,1,0
2021-01-30,Cryoprecipitate,A+,1,5,1,1,0
2021-01-30,Cryoprecipitate,B+,1,5,1,1,0
2021-01-30,Cryoprecipitate,AB+,1,5,1,1,0
2021-01-30,Cryoprecipitate,O-,1,5,1,1,0
2021-01-30,Cryoprecipitate,A-,1,5,1,1,0
2021-01-30,Cryoprecipitate,B-,1,5,1,1,0
2021-01-30,Cryoprecipitate,AB-,1,5,1,1,0
2021-01-31,Packed RBC,O+,25,6,1,1,0
